cityId,cityTitle,districtId,districtTitle,subDistrictId,subDistrictTitle,streetId,streetTitle,latitude,longitude
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,162,ნუცუბიძის II პლატო,41.727966,44.72841
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,1559,პ. დათუაშვილის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,1141,ე. ამაშუკელის ქ.,41.735493,44.747425
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,164,ნუცუბიძის IV პლატო,41.736343,44.7243
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,161,ნუცუბიძის I პლატო,41.730976,44.724335
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,165,ნუცუბიძის V პლატო,41.733646,44.720264
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,1434,ბანძელაძის ქ.,41.734234,44.730644
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,163,ნუცუბიძის III პლატო,41.73066,44.731094
95,თბილისი,3,ვაკე-საბურთალო,2,ნუცუბიძის ფერდობი,1561,ლევან ასათიანის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1317,ი.გამრეკელის ქ.,41.7283,44.735733
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1309,გეგეჭკორის ქ.,41.72158,44.740124
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1294,ანტონოვსკაიას ქ.,41.724392,44.748367
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,127,"ჰ. ალიევის სახ. სანაპირო,",41.70258,44.799004
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1088,გოთუას ქ.,41.733387,44.772526
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1111,"გმირთა მოედანი,",41.71381,44.782303
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1108,გ. გაბაშვილის ქ.,41.724537,44.74559
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1092,ამბროლაურის ქ.,41.726322,44.761566
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,158,ალ. იოსელიანის ქ.,41.72318,44.731686
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1089,26 მაისის მოედანი.,41.717785,44.777878
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,159,ჯ. ნადირაძე,41.72226,44.727093
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,124,ჭიათურის ქ.,41.715145,44.77618
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,123,ჭაბუკიანის ქ.,41.723553,44.77498
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,122,წინაუბნის ქ.,41.72021,44.7657
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1290,თავხელიძის ქ.,41.722725,44.732925
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,810,ო.ჩხეიძის ქ.,41.72236,44.74043
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,44,ჩოლოყაშვილის გამზ.,41.71199,44.74951
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,119,ჩაილურის ქ.,41.717083,44.774242
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,113,შ. მიქელაძის ქ.,41.762627,44.76889
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,115,შავიშვილის ქ.,41.718815,44.7226
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,114,შავგულიძის ქ.,41.72645,44.72271
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,112,ქუთათელის ქ.,41.723953,44.743828
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,111,ქარელის ქ.,41.723953,44.743828
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,110,ქანთარიას ქ.,41.732258,44.76952
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,109,ფხაკაძის ქ.,41.724365,44.765717
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,107,უნივერსიტეტის ქ.,41.720634,44.74618
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,104,ტეხურის ქ.,41.72021,44.7657
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,103,ტაშკენტის ქ.,41.730625,44.763187
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,102,ტანძიის ქ.,41.724354,44.759945
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,101,სხირტლაძის ქ.,41.719437,44.764137
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,98,საგარეჯოს ქ.,41.739044,45.321724
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,95,ს.ჩიქოვანის ქ.,41.71502,44.764053
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1271,ჩახავას ქ.,41.721855,44.739407
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,125,ხვიჩიას ქ.,41.721752,44.776615
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,99,"საირმის გორა,",41.723858,44.75589
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,91,ნატახტარის ქ.,41.735096,44.783466
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,90,ნასიძის ქ.,41.716167,44.778545
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1281,კამანის ქ.,41.72021,44.7657
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,84,მ.ასათიანის ქ.,41.729446,44.750626
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,82,"ლიხაურის ჩიხი,",41.716915,44.768772
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,106,ტყვარჩელის ქ.,41.71767,44.77965
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,79,კოსტავას ქ.,41.714542,44.77918
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,100,საირმის ქ.,41.72274,44.757736
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,93,პანკისის ქ.,41.718494,44.77466
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,88,მიროტაძის ქ.,41.721725,44.780277
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,87,მეგრელაძის შეს.,41.710934,44.75322
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,86,მეგრელაძის ქ.,41.729576,44.752705
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,85,მარგიანის ქ.,41.726112,44.725174
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,81,ლიხაურის შეს.,41.717163,44.76803
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,78,კოდორის ქ.,41.625504,44.916943
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1279,ე.მაღალაშვილის ქ.,41.735493,44.747425
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,77,კანდელაკის ქ.,41.730453,44.76395
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,76,იყალთოს გორა,41.71898,44.771706
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,73,იონა ვაკელის ქ.,41.729275,44.758385
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,70,თ. ნადარეიშვილის ქ.,41.679886,44.860363
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,71,თ.ბუაჩიძის ქ.,41.722076,44.77012
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,72,თავაძის ქ.,41.728546,44.743454
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,67,ზ. ბენდელიანის ქ.,41.738342,44.8051
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,68,ზაქარიაძის ქ.,41.727837,44.747593
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1118,ვ.ჩიქოვანის ქ.,41.71631,44.77878
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,69,ზურაბ ჟვანიას მოედ.,41.731045,44.7669
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1119,"ვაჟა ფშაველას I ჩიხი,",41.726326,44.740578
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1120,ვაჟა ფშაველას III შეს.,41.72394,44.729996
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1136,დოლიძის ქ.,41.716278,44.768005
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1117,დელისის ქ.,41.729,44.747242
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1115,დელისის I ქ.,41.729057,44.752045
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1116,დელისის II ქ.,41.728756,44.74367
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1112,გურიელის ქ.,41.72771,44.740166
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1110,გაზაფხულის ქ.,41.731037,44.743256
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1107,ბულაჩაურის ქ.,41.753296,44.769768
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1104,ბუდაპეშტის I შეს.,41.730507,44.75772
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1105,ბუდაპეშტის II შეს.,41.73059,44.75775
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1103,ბროლოსანის ქ.,41.722824,44.774414
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1102,ბოჭორიშვილის ქ.,41.72349,44.757175
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1101,ბერიტაშვილის ქ.,41.732716,44.754322
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1099,ბერბუკის ქ.,41.717613,44.780148
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1098,ბახტრიონის ქ.,41.720215,44.764328
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1097,ბალანჩივაძის ქ.,41.71645,44.77372
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1096,ბაკურციხის ქ.,41.71738,44.769993
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1095,ბაკურიანის ქ.,41.715908,44.769722
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1094,ახალშენის ქ.,41.720646,44.763077
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1093,ასლანიდის ქ.,41.718735,44.781334
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1109,გაგარინის ქ.,41.738663,44.769596
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1519,მარშალ გელოვანის გამზ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1207,სააკაძის დაღმართი,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1086,ვაჟა-ფშაველას გამზ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,75,პ. იოსელიანის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1480,ს. არშბას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1479,ა. ბაქრაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2530,ზალდასტანიშვილების ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1567,ცხინვალის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1562,წმინდა მოწამე ვასილისკოს ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,121,ცაგარელის ქ. (კრონშტატის),,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2815,ბედიას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1456,ა.კალანდაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1411,კ. ქუთათელაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2599,ოჩამჩირის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2580,ს. მირიანაშვილის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2554,ხომლის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2543,გიორგი სააკაძის II გასასვლელი,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2746,კამანის ჩიხი,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,96,ს.ცინცაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2775,ალექსანდრე ბასილაიას ჩიხი,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2774,ლ. ალექსიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2770,კაპანელის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2693,აბულაძის ქ. ,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2682,ძოწის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2670,ზ. ანჯაფარიძის I შეს.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2669,ზ. ანჯაფარიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2665,გ. დანელიას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2658,რ.ჩხიკვაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,2649,ბ.ჟღენტის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,120,ჩიქოვანის ქ.,41.716167,44.778545
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,74,იოსებიძის ქ.,41.727505,44.771397
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1400,იყალთოს ქუჩა,41.72011,44.773464
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1113,დ.გამრეკელის ქ.,41.722366,44.771294
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1415,გახოკიძის ქ.,41.732563,44.76931
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1531,მუხრან მაჭავარიანის ქ.,41.75387,44.76019
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,117,შევარდენიძის ქ.,41.721706,44.751984
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1322,ბოლქვაძის ქ.,41.722805,44.72946
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,126,ჯ.ბაგრატიონის ქ.,41.725502,44.766342
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1196,მზია ერისთავის ქ,41.74721,44.77841
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1167,მარიჯანის ქ.,41.723145,44.7301
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1149,კარტოზიას ქ.,41.723064,44.750847
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1157,დები იშხნელების ქ.,41.72914,44.770477
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1267,ჭილაძის ქ.,41.72725,44.762444
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1148,აფაქიძის ქ.,41.71935,44.780373
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1241,ო.ლორთქიფანიძის ქ.,41.707535,44.790897
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1237,ბ.კვერნაძის ქ.,41.719532,44.78085
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1245,თამარაშვილის ქ. (საბურთალო),41.72363,44.745304
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1230,მიცკევიჩის ქ.,41.724728,44.76686
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,105,ტუსკიას ქ.,41.72021,44.7657
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,94,პეკინის ქ.,41.720264,44.776035
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1106,ბუდაპეშტის ქ.,41.730095,44.758606
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1457,ფანჯიკიძის ქ.,41.72951,44.764103
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1090,ა.გელოვანის ქ.,41.733566,44.759888
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1114,დარასელიას ქ.,41.732166,44.768185
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1091,აკურის ქ.,41.72218,44.780243
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1087,ალ.ყაზბეგის გამზ.,41.724976,44.753784
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,83,მ. ალექსიძის ქ.,41.717556,44.780308
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,92,ნუცუბიძის ქ.,41.732513,44.732803
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,118,ბურძგლას ქ.,41.72318,44.759174
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,156,ქავთარაძის ქ.,41.72189,44.738243
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,80,ლიხაურის ქ.,41.7171,44.764
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,116,შარტავას ქ.,41.73067,44.769665
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,108,ფანასკერტელის ქ.,41.718807,44.76188
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,157,პოლიტკოვსკაიას ქ. (ჯიქიას ქ.),41.722054,44.703114
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1392,ქაფიანიძის ქ.,41.719437,44.764137
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1386,მარო თარხნიშვილის ქ.,41.73064,44.746635
95,თბილისი,3,ვაკე-საბურთალო,3,საბურთალო,1381,ბარათაშვილის ჩიხი,41.696655,44.804188
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1568,თეთრი გიორგის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1429,გეხტმანის ქ.,41.763477,44.769287
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1393,დავით აღმაშენებლის ქ.,41.762676,44.761307
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1389,ვაჟა-ფშაველას ქ.,41.72341,44.723793
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1373,თეოდორე ტირონის ქ.,41.786922,44.744556
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1372,დავით სარაჯიშვილის ქ.,41.77109,44.725513
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1371,შოთა რუსთაველის ქ.,41.704144,44.789543
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1370,სვეტიცხოვლის ქ.,41.842224,44.720955
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1369,ცამეტი ასურელი მამის ქ.,41.78792,44.763287
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1368,უგრელიძის ქ.,41.775513,44.719193
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,2518,ნ.ბარათაშვილის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1500,დიდგორის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,2683,ნენავის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,2757,ფირცხელიანის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,2646,ჭელიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,180,სოფ. დიღომი,41.775936,44.73352
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1462,ყაზბეგის ქ.,41.776054,44.733284
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1436,გელა გოგიშვილის ქ.,41.765022,44.75745
95,თბილისი,3,ვაკე-საბურთალო,4,სოფ. დიღომი,1435,გიორგი ბრწყინვალეს ქ.,41.788914,44.764584
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,150,IV კვარტალი - ვაჟა ფშაველა,,
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,148,II კვარტალი - ვაჟა ფშაველა,,
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,151,V კვარტალი - ვაჟა ფშაველა,,
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,152,VI კვარტალი - ვაჟა ფშაველა,,
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,149,III კვარტალი - ვაჟა ფშაველა,,
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,160,გ. ბარნაბიშვილი,41.72226,44.727093
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,154,მამასახლისოვის ქ.,41.72226,44.727093
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,155,მინდელის ქ.,41.724884,44.713173
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,153,სანდრო ეულის ქ.,41.72473,44.71673
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,1133,VII კვარტალი - ვაჟა ფშაველა,41.72226,44.727093
95,თბილისი,3,ვაკე-საბურთალო,5,ვაჟა ფშაველას კვარტლები,147,I კვარტალი - ვაჟა ფშაველა,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2764,აგარაკის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1453,ტირიფების ქ.,41.74309,44.735073
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1244,ავთო ვარაზის ქ.,41.73882,44.712067
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,176,ლისის ტბა,41.74309,44.735073
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1243,ფერმწერთა ქ.,41.740253,44.72112
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2816,იასამნების ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1492,კაპანელის შესახვ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1491,ჭილაიას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1490,დანელიას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2515,ინტენსიფიკაციის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,1544,ა.ტაბიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2625,კვაჭაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2582,ლისის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2560,ნეკერჩხლის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2555,ცაცხვების ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2809,შარვაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2811,ბიწაძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2761,ტ. გუდავას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,26,ლისის ტბა,2655,ავალიანის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,27,კუს ტბა,175,კუს ტბა,41.700535,44.754234
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2782,უჩანეიშვილის III შეს.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2785,ვ. ტაბლიაშვილის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2794,ჯანსუღ კორძაიას ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2805,ნუშის ბაღების ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2772,ა. ამაღლობელის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2539,დოლიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,2584,ი. მაჩაბლის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1532,ზურა საკანდელიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1537,დიმა ბათიაშვილის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1566,საყანდელიძის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1525,მცხეთის ქ.,,
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,50,უჩანეიშვილის II შეს.,41.710278,44.792374
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,49,უჩანეიშვილის I შეს.,41.71365,44.71521
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,51,უჩანეიშვილის ქ.,41.705856,44.728806
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1254,იმედაძის ქ.,41.71365,44.71521
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,52,წყნეთის გზატკეცილი,41.710083,44.731003
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1461,წყნეთის გზატკეცილის I გასასვლელი,41.710083,44.731003
95,თბილისი,3,ვაკე-საბურთალო,44,ბაგები,1424,კაკლების ქ.,41.712063,44.701656
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1259,დავარის ქ.,41.79895,44.75471
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,57,იოანე პეტრიწის ქ.,41.79247,44.756844
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1280,მარკო პოლოს ქ.,41.790966,44.731823
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1278,ჭანდრის ქ.,41.78421,44.749126
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1399,ქოშიგორა,41.786922,44.744556
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1008,ტარიელის ქ.,41.787434,44.752464
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1276,ნესტან-დარეჯანის ქ.,41.78421,44.749126
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,54,ბაგრატ III ქ.,41.792175,44.743412
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1138,არჩილ მეფის ქ.,41.792336,44.7403
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,53,აღმაშენებლის ხეივანი,41.78515,44.768963
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,1137,მირიან მეფის ქ. ,41.78738,44.74909
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,58,პეტრე იბერის ქ.,41.79193,44.755253
95,თბილისი,3,ვაკე-საბურთალო,45,დიდი დიღომი,55,გიორგი ბრწყინვალეს ქ.,41.788914,44.764584
