city_id,city_name,district_id,district_name,urban_id,urban_name,id,display_name,search_display_name,latitude,longitude
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,3478,აბანოს ქ.,Abano St,41.68847,44.81062
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,9989,აბულის ქ.,Abuli St,41.702507,44.828508
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,6,აბაშელის ჩიხი,აბაშელის ჩიხი,41.705383,44.762559
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,3351,აბაშიძე ი. ქ.,Irakli Abashidze Street,41.707849,44.763995
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,5962,აბაშიძე მ. ქ.,Mamed Abashidze St,41.796307,44.828199
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,7851,აბულაძე ი. ქ.,ი. აბულაძის ქუჩა,41.732793,44.741973
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,11640,აბაშიძე დ. ქ.,Dodo Abashidze St,41.82263,44.802068
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,9291,აბაკელია თ. ქ.,Tamar Abakelia St,41.700663,44.791625
1,თბილისი,2,თბილისის შემოგარენი,22,წყნეთი,6702,აბაშიძე გრ. ქ.,გრიგოლ აბაშიძის ქუჩა,41.690687,44.696192
1,თბილისი,6,ძველი თბილისი,65,კრწანისი,19,აბესაძის 2 ჩიხი,აბესაძის 2 ჩიხი,41.692321,44.803178
1,თბილისი,5,ისანი-სამგორი,49,აეროპორტის დას.,2776,აბელ ენუქიძის ქ.,Abel Enukidze St,41.681404,44.905933
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,7852,აბულაძე ი. I შეს.,ი. აბულაძის 1-ლი შეს,41.732385,44.741573
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,7877,კათოლიკოს აბრამ I ქ.,კათოლიკოს აბრამ I-ის ქუჩა,41.794473,44.766235
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,11641,აბაშიძე დ. I ჩიხ.,დოდო აბაშიძის I ჩიხი,41.824081,44.806767
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,11642,აბაშიძე დ. II შეს.,Dodo Abashidze II Turn,41.821797,44.80274
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,7395,საფაროვა-აბაშიძე მ. ქ.,Mako Safarova-Abashidze St,41.705407,44.928474
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,1,აბანოს ქ.,Abano St,41.688313,44.810804
1,თბილისი,3,დიდუბე-ჩუღურეთი,25,კუკია,8,აბაშის ქ.,აბაშის ქუჩა,41.717188,44.817859
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,8737,აბაშიძე-ორბელიანი ნ. ქ.,Nino Abashidze Orbeliani,41.78418,44.750114
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,2,აბანოს შესახვევი,Abano Turn,41.687353,44.810278
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,4,აბასთუმანის ქ.,Abastumani St,41.721547,44.793829
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,7396,საფაროვა-აბაშიძე მ. I შეს.,Mako Safarova-Abashidze I Turn,41.705314,44.927636
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,7397,საფაროვა-აბაშიძე მ. II შეს.,Mako Safarova-Abashidze II Turn,41.706403,44.92786
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,7398,საფაროვა-აბაშიძე მ. III შეს.,Mako Safarova-Abashidze III Turn,41.706919,44.929641
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,3,აბანოს I ჩიხი,Abano I Dead End,41.688294,44.811191
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,25,აბუსერიძე ტბელის ქუჩა; გას; ჩიხები,აბუსერიძე ტბელის ქუჩა,41.682786,44.850559
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,14,ირაკლი აბაშიძის ქუჩა #1-53; 2-50,ირაკლი აბაშიძის ქუჩა,41.708307,44.758865
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,21,აბო თბილელის ქ.,Abo Tbileli St,41.691002,44.804781
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,10,დოდო აბაშიძის ქ.,Dodo Abashidze St,41.706892,44.796431
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,11,ვასო აბაშიძის ქ.,Vaso Abashidze Street,41.700509,44.797024
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,12,ვასო აბაშიძის ჩიხი,Vaso Abashidze Dead End,41.700364,44.797481
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,13,ირაკლი აბაშიძის ქუჩა # 55-87; 52-86,ირაკლი აბაშიძის ქუჩა,41.708539,44.757125
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,15,კიტა აბაშიძის ქ.,Kita Abashidze Street,41.710079,44.802609
1,თბილისი,5,ისანი-სამგორი,53,ისანი,21910,აბუსერიძე ტბელის ქ.,აბუსერიძე ტბელის ქუჩა,41.686226,44.850166
1,თბილისი,4,ვაკე-საბურთალო,40,ვეძისი,16,ჰეიდარ აბაშიძის ქ.,Haidar Abashidze St,41.732575,44.761085
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,23,ზურაბ აბულაძის ქ.,Zurab Abuladze St,41.690297,44.87305
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,20,კობა აბზიანიძის ქ.,კობა აბზიანიძის ქუჩა,41.696721,44.925276
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,21996,იუსტინე აბულაძის  ქ.,იუსტინე აბულაძის  ქუჩა,41.695164,44.820255
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,5,ალექსანდრე აბაშელის ქ.,Alexander Abasheli St,41.705523,44.763313
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,18,გია აბესაძის ქ.,Gia Abesadze St,41.692812,44.803245
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,24,თენგიზ აბულაძის ქ.,Tengiz Abuladze St,41.712625,44.758436
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,17,მალხაზ აბდუშელიშვილის ქ.,აბდუშელიშვილის ქუჩა,41.695099,44.811735
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,1939,ნინო აბაშიძე-ორბელიანის ქ.,ნინო აბაშიძე-ორბელიანის ქუჩა,41.78555,44.750506
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,7,გიორგი აბაშვილის ქ.,გიორგი აბაშვილის ქუჩა,41.684379,44.887664
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,9,გრიგოლ აბაშიძის ქ.,Grigol Abashidze St,41.696319,44.801766
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,22,ხაჩატურ აბოვიანის ქ.,Khachtur Aboviani St,41.691173,44.80576
1,თბილისი,4,ვაკე-საბურთალო,46,ნუცუბიძის ფერდობი,4872,აგარაკის ქ.,აგარაკის ქუჩა,41.738621,44.700762
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,10910,აგიაშვილი ნ. ქ.,Nikoloz Agiashvili St,41.726768,44.83441
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,29,აგლაძის ქუჩა #2,აგლაძის ქუჩა ,41.735492,44.77858
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,6786,აგარაკი,აგარაკი,41.736687,44.696587
1,თბილისი,3,დიდუბე-ჩუღურეთი,25,კუკია,26,აგარის ქ.,აგარას ქუჩა,41.720007,44.812461
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,21911,აგარას ქ.,აგარას ქუჩა,41.720231,44.812411
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,27,აგლაძის ქუჩა # 26-38; 67-83,აგლაძის ქუჩა ,41.743915,44.774186
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,23281,მუხიანის აგარაკები,მუხიანის აგარაკები,41.789177,44.828903
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,28,"აგლაძის ქუჩა #1, 37, 37ა,39,39ა, 39ბ, 77ა",აგლაძის ქუჩა ,41.740985,44.775375
1,თბილისი,3,დიდუბე-ჩუღურეთი,25,კუკია,30,ადიგენის ქ.,ადიგენის ქუჩა,41.706258,44.808945
1,თბილისი,3,დიდუბე-ჩუღურეთი,25,კუკია,3411,ადიგენის ქ.,Adigeni St,41.706262,44.809117
1,თბილისი,1,გლდანი-ნაძალადევი,5,თბილისის ზღვა,5057,გ. ადამიას ქ.,Geno Adamia St,41.729552,44.84052
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,21899,ადრია ბენაშვილის ქ.,ადრია ბენაშვილის ქუჩა,41.711639,44.805266
1,თბილისი,5,ისანი-სამგორი,49,აეროპორტის დას.,3079,აეროპორტის დას.,აეროპორტის დასახლება,41.683457,44.952913
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,31,აეროდრომის დას; ქუჩები.,აეროდრომის დასახლება,41.690988,44.868656
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,33,აეროდრომის დასახლება III ქ.,აეროდრომის დასახლება III ქუჩა,41.69098,44.868645
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,36,აეროდრომის დასახლება VII ქ.,აეროდრომის დასახლება VII ქუჩა,41.69012,44.873029
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,37,აეროდრომის დასახლება VIII ქ.,აეროდრომის დასახლება VIII ქუჩა,41.690986,44.873553
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,39,აეროდრომის დასახლება X ქ.,აეროდრომის დასახლება X ქუჩა,41.691533,44.87298
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,38,აეროდრომის დასახლება IX ქ.,აეროდრომის დასახლება IX ქუჩა,41.690026,44.874923
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,40,აეროდრომის დასახლება XI ქ.,აეროდრომის დასახლება XI ქუჩა,41.690375,44.875162
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,32,აეროდრომის დასახლება II შესახვევი,აეროდრომის დასახლება II შესახვევი,41.690675,44.869367
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,34,აეროდრომის დასახლება III ქუჩა I გას,აეროდრომის დასახლება III ქუჩა I გას,41.691427,44.867777
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,35,აეროდრომის დასახლება III ქუჩა II გას,აეროდრომის დასახლება III ქუჩა II გას,41.692138,44.868953
1,თბილისი,5,ისანი-სამგორი,49,აეროპორტის დას.,41,აეროპორტის დასახლება 31-ე კორპუსის მოპირდაიპრედ,აეროპორტის დასახლება 31-ე კორპუსის მოპირდაიპრედ,41.682908,44.949221
1,თბილისი,5,ისანი-სამგორი,49,აეროპორტის დას.,42,აეროპორტის დასახლება 34-ე კორპუსის მიმდებარედ,აეროპორტის დასახლება 34-ე კორპუსის მიმდებარედ,41.684253,44.947817
1,თბილისი,5,ისანი-სამგორი,49,აეროპორტის დას.,43,აეროპორტის დასახლება 38-ე კორპუსის მოპირდაიპრედ,აეროპორტის დასახლება 38-ე კორპუსის მოპირდაიპრედ,41.685793,44.947607
1,თბილისი,5,ისანი-სამგორი,49,აეროპორტის დას.,44,აეროპორტის დასახლება 41-ე კორპუსის მიმდებარედ,აეროპორტის დასახლება 41-ე კორპუსის მიმდებარედ,41.686664,44.948547
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,1919,ავშნის ქ.,Avshani St,41.775086,44.830984
1,თბილისი,1,გლდანი-ნაძალადევი,4,ზაჰესი,4835,ავჭალის ქ.,ავჭალის ქუჩა,41.82684,44.757653
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,45,ავთანდილის ქ.,Avtandili St,41.776207,44.75527
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,7187,ავშნის შეს.,Avasheni Turn,41.7758,44.834004
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,3519,ავალიშვილი ზ. ქ.,Zurab Avalishvili St,41.712019,44.763519
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,3559,ავლაბრის მოედანი,Avlabari Square,41.692109,44.815673
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,7182,"ავალიშვილი გ, ქ.",Giorgi Avalishvili St,41.778166,44.832391
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,7189,ავშნის I გას.,Avshani I Ln,41.776814,44.835605
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,7190,ავშნის I ჩიხ.,Avshani I Dead End,41.77574,44.836554
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,7192,ავშნის IV შეს.,Avshani IV Turn,41.773597,44.832341
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,7191,ავშნის III შეს.,ავშნის III შესახვევი,41.775664,44.835539
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,7183,ავალიშვილი გ. I ჩიხ.,Giorgi Avalishvili I Dead End,41.778583,44.832168
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,7184,ავალიშვილი გ. II ჩიხ.,Giorgi Avalishvili II Dead End,41.777274,44.833311
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,47,ავლევის ქუჩა; შესახვევი,ავლევის ქუჩა,41.695482,44.804741
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,46,ავლაბრის ქუჩა; გას; შესახვევი; ჩიხი,ავლაბრის ქუჩა,41.694411,44.813865
1,თბილისი,5,ისანი-სამგორი,53,ისანი,21887,შალვა აზმაიფარაშვილის ქ.,შალვა აზმაიფარაშვილის ქუჩა,41.689057,44.859368
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,2957,ათონელის ქ.,ათონელის ქ.,41.69834,44.80354
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,3165,ათონელის ქ.,Atoneli St,41.698215,44.803657
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4735,გ. ათონელის ქ.,Gabriel Atoneli St,41.774076,44.720559
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,48,ათონელის ქუჩა; ჩიხი,ათონელის ქუჩა,41.698221,44.803658
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4759,გ. ათონელის I ჩიხ.,Gabriel Atoneli I Turn,41.772911,44.7216
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4760,გ. ათონელის I შეს.,Gabriel Atoneli I Turn,41.772911,44.7216
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4761,გ. ათონელის II შეს.,Gabriel Atoneli II Turn,41.773161,44.721113
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4762,გ. ათონელის III შეს.,Gabriel Atoneli III Turn,41.773681,44.719912
1,თბილისი,5,ისანი-სამგორი,53,ისანი,21907,ათანასე ხარაბაძის ქ.,ათანასე ხარაბაძის ქუჩა,41.690016,44.850232
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,7792,ასი ათასი მოწამის ქ.,Asi Atasi Motsame St,41.797482,44.757637
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,21931,ოთხი ათასი მესხის I ჩიხი,ოთხი ათასი მესხის I ჩიხი,41.785472,44.766462
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,22045,გაბრიელ ათონელის მე-5 შესახვევი,გაბრიელ ათონელის მე-5 შესახვევი,41.790248,44.751273
1,თბილისი,4,ვაკე-საბურთალო,30,დიღომი 1-9,4496,აისის ქ.,აისის ქუჩა,41.816028,44.776598
1,თბილისი,4,ვაკე-საბურთალო,30,დიღომი 1-9,4528,აისის I ჩიხ.,Aisi I Dead End,41.817314,44.778405
1,თბილისი,4,ვაკე-საბურთალო,30,დიღომი 1-9,4529,აისის II ჩიხ.,Aisi II Ln,41.816703,44.777901
1,თბილისი,6,ძველი თბილისი,64,ვერა,1860,ხორავა აკაკის ქ,ხორავა აკაკის ქ,41.706614,44.78216
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,1372,სურგულაძე აკაკის ქ.,სურგულაძე აკაკის ქუჩა,41.728701,44.799216
1,თბილისი,6,ძველი თბილისი,64,ვერა,1862,ხორავა აკაკის 1 ჩიხი,ხორავა აკაკის 1 ჩიხი,41.823751,44.802712
1,თბილისი,6,ძველი თბილისი,64,ვერა,1861,ხორავა აკაკის 1 შესახვევი,ხორავა აკაკის 1 შესახვევი,41.822797,44.801796
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,49,აკეთის ქუჩა; შესახვევი; ჩიხი,აკეთის ქუჩა,41.675462,44.896898
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,31565,აკაციის ქ.,აკაციის ქუჩა,41.740646,44.749551
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,59,ალექსიძე მერაბის ქუჩა (აკადემქალაქი),ალექსიძე მერაბის ქუჩა (აკადემქალაქი),41.717495,44.78063
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,1722,"აკაკი წერეთლის გამზირი #1-15, 8-10",აკაკი წერეთლის გამზირი,41.723009,44.791469
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,21909,აკაკი ხორავას ქ.,აკაკი ხორავას ქუჩა,41.706644,44.782211
1,თბილისი,4,ვაკე-საბურთალო,106,დიღმის ჭალა,21900,აკაკი გელოვანის ქ.,Akaki Gelovani St,41.813033,44.776559
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,21908,აკაკი წერეთელის ქ.,აკაკი წერეთელის ქუჩა,41.685017,44.690507
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,1724,"აკაკი წერეთლის გამზირი #69-149, 110-144, კორპუსი 8-12, 9-13",აკაკი წერეთლის გამზირი,41.74652,44.777816
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,1723,"აკაკი წერეთლის გამზირი #12-12ა, 17-67, 42-74, კორპუსი 1-7, 2-6",აკაკი წერეთლის გამზირი,41.732506,44.784808
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,7821,ჯავახიშვილი ალ. ქ.,ალ. ჯავახიშვილის ქუჩა,41.795231,44.736476
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,52,ალაზნის ქ,ალაზნის ქ,41.692673,44.812439
1,თბილისი,6,ძველი თბილისი,65,კრწანისი,55,ალგეთის ქ.,ალგეთის ქუჩა,41.685959,44.815212
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,50,ალადაშვილის ქ,ალადაშვილის ქ,41.695904,44.817711
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,54,ალაზნის გას,ალაზნის გას,41.692728,44.812732
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,6593,ალავერდის ქ.,ალავერდის ქუჩა,41.776823,44.857516
1,თბილისი,2,თბილისის შემოგარენი,22,წყნეთი,7063,ალუბლების ქ.,Alublebi St,41.694391,44.696579
1,თბილისი,1,გლდანი-ნაძალადევი,5,თბილისის ზღვა,11478,ალავერდის ქ.,Alaverdi St,41.726423,44.838525
1,თბილისი,5,ისანი-სამგორი,56,ნავთლუღი,12344,ალადასტურის ქ.,Aladasturi St,41.68093,44.911363
1,თბილისი,4,ვაკე-საბურთალო,40,ვეძისი,9263,ალასანია მ. ქ.,მამია ალასანიას ქუჩა,41.733177,44.756859
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,53,ალაზნის შესახვევი,ალაზნის შესახვევი,41.692716,44.812892
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,8354,ალექსიძის I შეს.,მერაბ ალექსიძის I შესახვევი,41.7162,44.781444
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,8355,ალექსიძის II შეს.,მერაბ ალექსიძის II შესახვევი,41.716665,44.783066
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,51,ალადაშვილის შესახვევი,ალადაშვილის შესახვევი,41.696133,44.818936
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,58,ალექსიძე დიმიტრის ქ.,ალექსიძე დიმიტრის ქუჩა,41.701052,44.881389
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,1769,ჭავჭავაძე ალექსანდრეს ქ,ჭავჭავაძე ალექსანდრეს ქ,41.699846,44.793339
1,თბილისი,4,ვაკე-საბურთალო,40,ვეძისი,9264,ალასანია მ. I ჩიხ.,მამია ალასანიას I ჩიხი,41.732829,44.756311
1,თბილისი,4,ვაკე-საბურთალო,40,ვეძისი,9266,ალასანია მ. I შეს.,მამია ალასანიას I შესახვევი,41.731725,44.756577
1,თბილისი,4,ვაკე-საბურთალო,40,ვეძისი,9265,ალასანია მ. II ჩიხ.,Mamia Alasania II Dead End,41.733234,44.757179
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,1771,ჭავჭავაძე ალექსანდრეს 1 ჩიხი,ჭავჭავაძე ალექსანდრეს 1 ჩიხი,41.699345,44.79219
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,1772,ჭავჭავაძე ალექსანდრეს 2 ჩიხი,ჭავჭავაძე ალექსანდრეს 2 ჩიხი,41.699204,44.791928
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,1770,ჭავჭავაძე ალექსანდრეს შესახვევი,ჭავჭავაძე ალექსანდრეს შესახვევი,41.698687,44.791874
1,თბილისი,5,ისანი-სამგორი,54,ლილო,1500,"ქვემო ალექსეევკის 1,2,3,4,5 ქ.",ქვემო ალექსეევკის ქუჩა,41.689478,44.933725
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,57,ალექსი-მესხიშვილის 1 შესახვევი,ალექსი-მესხიშვილის 1 შესახვევი,41.701343,44.799033
1,თბილისი,5,ისანი-სამგორი,56,ნავთლუღი,1894,ჯანელიძე ალექსანდრეს ქუჩა(ნავთლუღი),ჯანელიძე ალექსანდრეს ქუჩა(ნავთლუღი),41.694047,44.85238
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,56,ალექსი-მესხიშვილის ქუჩა; გას. ხევი,ალექსი-მესხიშვილის ქუჩა,41.701061,44.798893
1,თბილისი,6,ძველი თბილისი,64,ვერა,963,მაჭავარიანი ალექსის ქუჩა (არაგვის ქუჩა),მაჭავარიანი ალექსის ქუჩა (არაგვის ქუჩა),41.704671,44.783973
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,1553,"ალექსანდრე ყაზბეგის გამზირი #1-25, 2-16",ალექსანდრე ყაზბეგის გამზირი ,41.725192,44.755752
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,1554,ალექსანდრე ყაზბეგის გამზირი #27-57; 18-46,ალექსანდრე ყაზბეგის გამზირი ,41.723657,44.740044
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,60,"ალექსიძე მერაბის ქუჩა კორპუსი #1, 2, 3, 4",ალექსიძე მერაბის ქუჩა კორპუსი ,41.717182,44.782652
1,თბილისი,2,თბილისის შემოგარენი,18,ოქროყანა,21903,ალექსანდრე ყაზბეგის ქ.,ალექსანდრე ყაზბეგის ქუჩა,41.683578,44.769144
1,თბილისი,5,ისანი-სამგორი,53,ისანი,61,ისააკ ალიხანიანის ქ.,ისააკ ალიხანიანის ქუჩა,41.691934,44.817413
1,თბილისი,4,ვაკე-საბურთალო,111,ქოშიგორა,21949,ალექსანდრე ღლონტის ქ.,ალექსანდრე ღლონტის ქუჩა,41.81459,44.764296
1,თბილისი,2,თბილისის შემოგარენი,17,კოჯორი,21904,ალექსანდრე ჩხეიძის ქ.,Aleksandre Chkheidze St,41.658542,44.711418
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,21898,ალექსანდრე გრიბოედოვის მოედანი,Alexander Griboedov St,41.700708,44.794085
1,თბილისი,2,თბილისის შემოგარენი,16,კიკეთი,7757,ამაღლების ქ.,Amagleba St,41.652773,44.660094
1,თბილისი,2,თბილისის შემოგარენი,21,წავკისი,8456,ამაღლების ქ.,Amaghleba St,41.672446,44.73748
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,7030,ამბროლაურის ქ.,Ambrolauri St,41.775854,44.863478
1,თბილისი,5,ისანი-სამგორი,53,ისანი,5930,ამირაჯიბი კ. ქ.,კონსტანტინე ამირაჯიბის ქუჩა,41.693044,44.842385
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,8872,ამაღლების I შეს.,Amaghleba Turn,41.690238,44.794441
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,8874,ამაღლების I ჩიხ.,Amaghleba I Dead End,41.689918,44.793428
1,თბილისი,4,ვაკე-საბურთალო,46,ნუცუბიძის ფერდობი,8280,ამაშუკელი ე. შეს.,Elguja Amashukeli Turn,41.733061,44.73702
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,8875,ამაღლების II ჩიხ.,Amaghleba II Dead End,41.689437,44.791265
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,4733,ამაღლების გასასვლელი,Amaghleba Ln,41.688941,44.792217
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,8873,ამაღლების III ჩიხ.,Amaghleba III Dead End,41.689222,44.791115
1,თბილისი,4,ვაკე-საბურთალო,46,ნუცუბიძის ფერდობი,1985,ე. ამაშუკელის ქ.,Elguja Amashukeli St,41.733097,44.74072
1,თბილისი,5,ისანი-სამგორი,53,ისანი,2747,ც. ამირეჯიბის ქ.,Tsatsa Amirejibi St,41.652336,44.944038
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,4676,ამირეჯიბი ჭ. გზატ.,Chabua Amirejibi Hwy,41.7144,44.763758
1,თბილისი,2,თბილისის შემოგარენი,22,წყნეთი,3233,დიმ. ამილახვარის ქ.,დიმიტრი ამილახვარის ქუჩა,41.692129,44.702622
1,თბილისი,4,ვაკე-საბურთალო,28,ბაგები,40484,არჩილ ამაღლობელის ქ.,არჩილ ამაღლობელის ქ.,41.797197628086224,44.82246932376092
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,62,ამაღლების ქ.,ამაღლების ქუჩა,41.69061,44.797249
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,9970,ქართულ-ამერიკული მეგობრობის გამზ.,Georgian-American Friendship Ave,41.78748,44.776316
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,21978,ამბერკ ტაბიძის ქ.,ამბერკ ტაბიძის ქუჩა,41.742405,44.727991
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,63,პეტრე ამირანაშვილის ქ.,Amiranashvili Petre St,41.775523,44.797596
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,64,შალვა ამირანაშვილის ქ.,Shalva Amiranashvili St,41.690712,44.924893
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,2135,გივი ამილახვრის ქ.,გივი ამილახვრის ქუჩა,41.688722,44.913986
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,65,ცაცა ამირეჯიბის ქ.,ცაცა ამირეჯიბის ქუჩა,41.652475,44.944036
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,7018,ანაგის ქ.,ანაგის ქუჩა,41.778202,44.859846
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,8361,ანუა ი. ქ.,Iuri Anua St,41.735528,44.770504
